datetime,Q,year,month,day
1923-12-30,9150,1923,12,30
1923-12-31,9150,1923,12,31
1924-01-01,7910,1924,1,1
1924-01-02,7360,1924,1,2
1924-01-03,6650,1924,1,3
1924-01-04,5690,1924,1,4
1924-01-05,4700,1924,1,5
1924-01-06,3920,1924,1,6
1924-01-07,3440,1924,1,7
1924-01-08,3160,1924,1,8
1924-01-09,3440,1924,1,9
1924-01-10,4130,1924,1,10
1924-01-11,4040,1924,1,11
1924-01-12,4280,1924,1,12
1924-01-13,4440,1924,1,13
1924-01-14,4650,1924,1,14
1924-01-15,4830,1924,1,15
1924-01-16,5160,1924,1,16
1924-01-17,5130,1924,1,17
1924-01-18,5420,1924,1,18
1924-01-19,5210,1924,1,19
1924-01-20,5160,1924,1,20
1924-01-21,4960,1924,1,21
1924-01-22,4650,1924,1,22
1924-01-23,4910,1924,1,23
1924-01-24,5160,1924,1,24
1924-01-25,5540,1924,1,25
1924-01-26,5450,1924,1,26
1924-01-27,5240,1924,1,27
1924-01-28,4990,1924,1,28
1924-01-29,5240,1924,1,29
1924-01-30,5510,1924,1,30
1924-01-31,5510,1924,1,31
1924-02-01,5570,1924,2,1
1924-02-02,5940,1924,2,2
1924-02-03,6320,1924,2,3
1924-02-04,6420,1924,2,4
1924-02-05,6480,1924,2,5
1924-02-06,6650,1924,2,6
1924-02-07,6650,1924,2,7
1924-02-08,6820,1924,2,8
1924-02-09,6820,1924,2,9
1924-02-10,6860,1924,2,10
1924-02-11,7180,1924,2,11
1924-02-12,7540,1924,2,12
1924-02-13,8520,1924,2,13
1924-02-14,8870,1924,2,14
1924-02-15,9270,1924,2,15
1924-02-16,9270,1924,2,16
1924-02-17,9390,1924,2,17
1924-02-18,11300,1924,2,18
1924-02-19,11300,1924,2,19
1924-02-20,11000,1924,2,20
1924-02-21,10900,1924,2,21
1924-02-22,10700,1924,2,22
1924-02-23,10400,1924,2,23
1924-02-24,10200,1924,2,24
1924-02-25,10000,1924,2,25
1924-02-26,10300,1924,2,26
1924-02-27,11300,1924,2,27
1924-02-28,11300,1924,2,28
1924-02-29,11000,1924,2,29
1924-03-01,10100,1924,3,1
1924-03-02,9760,1924,3,2
1924-03-03,10100,1924,3,3
1924-03-04,10200,1924,3,4
1924-03-05,10000,1924,3,5
1924-03-06,9640,1924,3,6
1924-03-07,9070,1924,3,7
1924-03-08,8950,1924,3,8
1924-03-09,8790,1924,3,9
1924-03-10,8440,1924,3,10
1924-03-11,8250,1924,3,11
1924-03-12,8020,1924,3,12
1924-03-13,8020,1924,3,13
1924-03-14,7580,1924,3,14
1924-03-15,7320,1924,3,15
1924-03-16,7400,1924,3,16
1924-03-17,7580,1924,3,17
1924-03-18,7540,1924,3,18
1924-03-19,7400,1924,3,19
1924-03-20,7540,1924,3,20
1924-03-21,7580,1924,3,21
1924-03-22,7540,1924,3,22
1924-03-23,7400,1924,3,23
1924-03-24,7140,1924,3,24
1924-03-25,7180,1924,3,25
1924-03-26,7220,1924,3,26
1924-03-27,7140,1924,3,27
1924-03-28,7220,1924,3,28
1924-03-29,7000,1924,3,29
1924-03-30,8630,1924,3,30
1924-03-31,9070,1924,3,31
1924-04-01,9030,1924,4,1
1924-04-02,8210,1924,4,2
1924-04-03,8180,1924,4,3
1924-04-04,8060,1924,4,4
1924-04-05,8060,1924,4,5
1924-04-06,8590,1924,4,6
1924-04-07,9850,1924,4,7
1924-04-08,11400,1924,4,8
1924-04-09,13400,1924,4,9
1924-04-10,21800,1924,4,10
1924-04-11,33600,1924,4,11
1924-04-12,38500,1924,4,12
1924-04-13,40600,1924,4,13
1924-04-14,41200,1924,4,14
1924-04-15,40100,1924,4,15
1924-04-16,40100,1924,4,16
1924-04-17,43400,1924,4,17
1924-04-18,44500,1924,4,18
1924-04-19,39000,1924,4,19
1924-04-20,35000,1924,4,20
1924-04-21,31200,1924,4,21
1924-04-22,28100,1924,4,22
1924-04-23,27200,1924,4,23
1924-04-24,29000,1924,4,24
1924-04-25,32600,1924,4,25
1924-04-26,35000,1924,4,26
1924-04-27,37500,1924,4,27
1924-04-28,36500,1924,4,28
1924-04-29,33600,1924,4,29
1924-04-30,30800,1924,4,30
1924-05-01,29400,1924,5,1
1924-05-02,26800,1924,5,2
1924-05-03,25000,1924,5,3
1924-05-04,24600,1924,5,4
1924-05-05,25800,1924,5,5
1924-05-06,30800,1924,5,6
1924-05-07,38500,1924,5,7
1924-05-08,42300,1924,5,8
1924-05-09,44500,1924,5,9
1924-05-10,45100,1924,5,10
1924-05-11,45700,1924,5,11
1924-05-12,46900,1924,5,12
1924-05-13,48100,1924,5,13
1924-05-14,49300,1924,5,14
1924-05-15,49900,1924,5,15
1924-05-16,52400,1924,5,16
1924-05-17,56200,1924,5,17
1924-05-18,58200,1924,5,18
1924-05-19,60800,1924,5,19
1924-05-20,61400,1924,5,20
1924-05-21,65400,1924,5,21
1924-05-22,65400,1924,5,22
1924-05-23,66100,1924,5,23
1924-05-24,64700,1924,5,24
1924-05-25,64000,1924,5,25
1924-05-26,61400,1924,5,26
1924-05-27,58800,1924,5,27
1924-05-28,56800,1924,5,28
1924-05-29,58200,1924,5,29
1924-05-30,58800,1924,5,30
1924-05-31,58800,1924,5,31
1924-06-01,54900,1924,6,1
1924-06-02,51800,1924,6,2
1924-06-03,47500,1924,6,3
1924-06-04,44500,1924,6,4
1924-06-05,42800,1924,6,5
1924-06-06,44000,1924,6,6
1924-06-07,48700,1924,6,7
1924-06-08,54900,1924,6,8
1924-06-09,61400,1924,6,9
1924-06-10,64700,1924,6,10
1924-06-11,62000,1924,6,11
1924-06-12,57500,1924,6,12
1924-06-13,54900,1924,6,13
1924-06-14,55600,1924,6,14
1924-06-15,59400,1924,6,15
1924-06-16,66100,1924,6,16
1924-06-17,71500,1924,6,17
1924-06-18,72800,1924,6,18
1924-06-19,70100,1924,6,19
1924-06-20,65400,1924,6,20
1924-06-21,59400,1924,6,21
1924-06-22,53600,1924,6,22
1924-06-23,48100,1924,6,23
1924-06-24,44500,1924,6,24
1924-06-25,41200,1924,6,25
1924-06-26,39000,1924,6,26
1924-06-27,37500,1924,6,27
1924-06-28,35500,1924,6,28
1924-06-29,34600,1924,6,29
1924-06-30,32200,1924,6,30
1924-07-01,30400,1924,7,1
1924-07-02,28600,1924,7,2
1924-07-03,26800,1924,7,3
1924-07-04,25000,1924,7,4
1924-07-05,23000,1924,7,5
1924-07-06,21400,1924,7,6
1924-07-07,20300,1924,7,7
1924-07-08,19200,1924,7,8
1924-07-09,18200,1924,7,9
1924-07-10,17800,1924,7,10
1924-07-11,18200,1924,7,11
1924-07-12,20600,1924,7,12
1924-07-13,20300,1924,7,13
1924-07-14,19600,1924,7,14
1924-07-15,18800,1924,7,15
1924-07-16,16800,1924,7,16
1924-07-17,15400,1924,7,17
1924-07-18,14200,1924,7,18
1924-07-19,13400,1924,7,19
1924-07-20,12600,1924,7,20
1924-07-21,11600,1924,7,21
1924-07-22,11400,1924,7,22
1924-07-23,11000,1924,7,23
1924-07-24,10100,1924,7,24
1924-07-25,9270,1924,7,25
1924-07-26,8520,1924,7,26
1924-07-27,8100,1924,7,27
1924-07-28,8180,1924,7,28
1924-07-29,8140,1924,7,29
1924-07-30,8670,1924,7,30
1924-07-31,6650,1924,7,31
1924-08-01,7110,1924,8,1
1924-08-02,7910,1924,8,2
1924-08-03,8100,1924,8,3
1924-08-04,7430,1924,8,4
1924-08-05,7180,1924,8,5
1924-08-06,6420,1924,8,6
1924-08-07,6750,1924,8,7
1924-08-08,6160,1924,8,8
1924-08-09,5330,1924,8,9
1924-08-10,4910,1924,8,10
1924-08-11,4650,1924,8,11
1924-08-12,4280,1924,8,12
1924-08-13,4090,1924,8,13
1924-08-14,3980,1924,8,14
1924-08-15,3890,1924,8,15
1924-08-16,4130,1924,8,16
1924-08-17,4280,1924,8,17
1924-08-18,4780,1924,8,18
1924-08-19,4700,1924,8,19
1924-08-20,4420,1924,8,20
1924-08-21,4680,1924,8,21
1924-08-22,4390,1924,8,22
1924-08-23,4350,1924,8,23
1924-08-24,4130,1924,8,24
1924-08-25,3810,1924,8,25
1924-08-26,3500,1924,8,26
1924-08-27,3360,1924,8,27
1924-08-28,3100,1924,8,28
1924-08-29,2920,1924,8,29
1924-08-30,2800,1924,8,30
1924-08-31,2750,1924,8,31
1924-09-01,2640,1924,9,1
1924-09-02,2500,1924,9,2
1924-09-03,2390,1924,9,3
1924-09-04,2390,1924,9,4
1924-09-05,2320,1924,9,5
1924-09-06,2360,1924,9,6
1924-09-07,2310,1924,9,7
1924-09-08,2290,1924,9,8
1924-09-09,2290,1924,9,9
1924-09-10,3420,1924,9,10
1924-09-11,3240,1924,9,11
1924-09-12,2800,1924,9,12
1924-09-13,9640,1924,9,13
1924-09-14,9150,1924,9,14
1924-09-15,7690,1924,9,15
1924-09-16,6320,1924,9,16
1924-09-17,4830,1924,9,17
1924-09-18,4510,1924,9,18
1924-09-19,4830,1924,9,19
1924-09-20,4580,1924,9,20
1924-09-21,4200,1924,9,21
1924-09-22,3870,1924,9,22
1924-09-23,3770,1924,9,23
1924-09-24,3700,1924,9,24
1924-09-25,3770,1924,9,25
1924-09-26,3850,1924,9,26
1924-09-27,3850,1924,9,27
1924-09-28,3790,1924,9,28
1924-09-29,3790,1924,9,29
1924-09-30,3850,1924,9,30
1924-10-01,3840,1924,10,1
1924-10-02,3820,1924,10,2
1924-10-03,3800,1924,10,3
1924-10-04,3760,1924,10,4
1924-10-05,3740,1924,10,5
1924-10-06,3760,1924,10,6
1924-10-07,4200,1924,10,7
1924-10-08,5410,1924,10,8
1924-10-09,6580,1924,10,9
1924-10-10,5680,1924,10,10
1924-10-11,5560,1924,10,11
1924-10-12,6250,1924,10,12
1924-10-13,6650,1924,10,13
1924-10-14,6150,1924,10,14
1924-10-15,5900,1924,10,15
1924-10-16,6090,1924,10,16
1924-10-17,6320,1924,10,17
1924-10-18,6350,1924,10,18
1924-10-19,6220,1924,10,19
1924-10-20,6220,1924,10,20
1924-10-21,6610,1924,10,21
1924-10-22,6680,1924,10,22
1924-10-23,6720,1924,10,23
1924-10-24,6680,1924,10,24
1924-10-25,6890,1924,10,25
1924-10-26,6780,1924,10,26
1924-10-27,6850,1924,10,27
1924-10-28,6820,1924,10,28
1924-10-29,6280,1924,10,29
1924-10-30,6480,1924,10,30
1924-10-31,6510,1924,10,31
1924-11-01,6350,1924,11,1
1924-11-02,6480,1924,11,2
1924-11-03,6580,1924,11,3
1924-11-04,6650,1924,11,4
1924-11-05,6580,1924,11,5
1924-11-06,6650,1924,11,6
1924-11-07,6610,1924,11,7
1924-11-08,6580,1924,11,8
1924-11-09,6580,1924,11,9
1924-11-10,6610,1924,11,10
1924-11-11,6890,1924,11,11
1924-11-12,6680,1924,11,12
1924-11-13,6580,1924,11,13
1924-11-14,6480,1924,11,14
1924-11-15,6610,1924,11,15
1924-11-16,6650,1924,11,16
1924-11-17,6750,1924,11,17
1924-11-18,6650,1924,11,18
1924-11-19,6650,1924,11,19
1924-11-20,6550,1924,11,20
1924-11-21,6320,1924,11,21
1924-11-22,6220,1924,11,22
1924-11-23,6220,1924,11,23
1924-11-24,6380,1924,11,24
1924-11-25,6580,1924,11,25
1924-11-26,6580,1924,11,26
1924-11-27,6480,1924,11,27
1924-11-28,6510,1924,11,28
1924-11-29,6510,1924,11,29
1924-11-30,6550,1924,11,30
1924-12-01,6250,1924,12,1
1924-12-02,5870,1924,12,2
1924-12-03,5620,1924,12,3
1924-12-04,5590,1924,12,4
1924-12-05,5560,1924,12,5
1924-12-06,5470,1924,12,6
1924-12-07,5870,1924,12,7
1924-12-08,5840,1924,12,8
1924-12-09,5870,1924,12,9
1924-12-10,5930,1924,12,10
1924-12-11,5960,1924,12,11
1924-12-12,5960,1924,12,12
1924-12-13,5650,1924,12,13
1924-12-14,5350,1924,12,14
1924-12-15,5090,1924,12,15
1924-12-16,4810,1924,12,16
1924-12-17,4620,1924,12,17
1924-12-18,4700,1924,12,18
1924-12-19,5030,1924,12,19
1924-12-20,5180,1924,12,20
1924-12-21,4970,1924,12,21
1924-12-22,4270,1924,12,22
1924-12-23,4020,1924,12,23
1924-12-24,3400,1924,12,24
1924-12-25,2800,1924,12,25
1924-12-26,1500,1924,12,26
1924-12-27,1000,1924,12,27
1924-12-28,1200,1924,12,28
1924-12-29,1350,1924,12,29
1924-12-30,1350,1924,12,30
1924-12-31,1350,1924,12,31
1925-01-01,1500,1925,1,1
1925-01-02,2400,1925,1,2
1925-01-03,2800,1925,1,3
1925-01-04,2900,1925,1,4
1925-01-05,3100,1925,1,5
1925-01-06,3500,1925,1,6
1925-01-07,4000,1925,1,7
1925-01-08,4300,1925,1,8
1925-01-09,4400,1925,1,9
1925-01-10,4600,1925,1,10
1925-01-11,4400,1925,1,11
1925-01-12,4100,1925,1,12
1925-01-13,3850,1925,1,13
1925-01-14,3950,1925,1,14
1925-01-15,4150,1925,1,15
1925-01-16,4300,1925,1,16
1925-01-17,4400,1925,1,17
1925-01-18,4400,1925,1,18
1925-01-19,4350,1925,1,19
1925-01-20,4400,1925,1,20
1925-01-21,4500,1925,1,21
1925-01-22,4650,1925,1,22
1925-01-23,4750,1925,1,23
1925-01-24,4900,1925,1,24
1925-01-25,4900,1925,1,25
1925-01-26,4900,1925,1,26
1925-01-27,4800,1925,1,27
1925-01-28,4900,1925,1,28
1925-01-29,5100,1925,1,29
1925-01-30,5400,1925,1,30
1925-01-31,5800,1925,1,31
1925-02-01,6000,1925,2,1
1925-02-02,6500,1925,2,2
1925-02-03,8500,1925,2,3
1925-02-04,7000,1925,2,4
1925-02-05,8500,1925,2,5
1925-02-06,7200,1925,2,6
1925-02-07,7330,1925,2,7
1925-02-08,7330,1925,2,8
1925-02-09,7190,1925,2,9
1925-02-10,7020,1925,2,10
1925-02-11,7090,1925,2,11
1925-02-12,6990,1925,2,12
1925-02-13,6990,1925,2,13
1925-02-14,6920,1925,2,14
1925-02-15,6890,1925,2,15
1925-02-16,6780,1925,2,16
1925-02-17,6750,1925,2,17
1925-02-18,6750,1925,2,18
1925-02-19,6850,1925,2,19
1925-02-20,6820,1925,2,20
1925-02-21,6850,1925,2,21
1925-02-22,7090,1925,2,22
1925-02-23,7260,1925,2,23
1925-02-24,7360,1925,2,24
1925-02-25,7540,1925,2,25
1925-02-26,8040,1925,2,26
1925-02-27,8040,1925,2,27
1925-02-28,8270,1925,2,28
1925-03-01,8080,1925,3,1
1925-03-02,7610,1925,3,2
1925-03-03,7440,1925,3,3
1925-03-04,7440,1925,3,4
1925-03-05,7260,1925,3,5
1925-03-06,7330,1925,3,6
1925-03-07,7440,1925,3,7
1925-03-08,7720,1925,3,8
1925-03-09,8160,1925,3,9
1925-03-10,8380,1925,3,10
1925-03-11,8730,1925,3,11
1925-03-12,15700,1925,3,12
1925-03-13,16200,1925,3,13
1925-03-14,15400,1925,3,14
1925-03-15,13800,1925,3,15
1925-03-16,12000,1925,3,16
1925-03-17,10800,1925,3,17
1925-03-18,9830,1925,3,18
1925-03-19,9130,1925,3,19
1925-03-20,8540,1925,3,20
1925-03-21,8190,1925,3,21
1925-03-22,8270,1925,3,22
1925-03-23,7930,1925,3,23
1925-03-24,7540,1925,3,24
1925-03-25,7330,1925,3,25
1925-03-26,7830,1925,3,26
1925-03-27,8500,1925,3,27
1925-03-28,9750,1925,3,28
1925-03-29,12200,1925,3,29
1925-03-30,14200,1925,3,30
1925-03-31,14700,1925,3,31
1925-04-01,15400,1925,4,1
1925-04-02,15900,1925,4,2
1925-04-03,15700,1925,4,3
1925-04-04,15800,1925,4,4
1925-04-05,16300,1925,4,5
1925-04-06,16500,1925,4,6
1925-04-07,16500,1925,4,7
1925-04-08,16600,1925,4,8
1925-04-09,18000,1925,4,9
1925-04-10,18800,1925,4,10
1925-04-11,17700,1925,4,11
1925-04-12,16600,1925,4,12
1925-04-13,17100,1925,4,13
1925-04-14,16900,1925,4,14
1925-04-15,18000,1925,4,15
1925-04-16,21500,1925,4,16
1925-04-17,24100,1925,4,17
1925-04-18,25900,1925,4,18
1925-04-19,28800,1925,4,19
1925-04-20,32400,1925,4,20
1925-04-21,33400,1925,4,21
1925-04-22,32500,1925,4,22
1925-04-23,30400,1925,4,23
1925-04-24,29000,1925,4,24
1925-04-25,28600,1925,4,25
1925-04-26,26900,1925,4,26
1925-04-27,24200,1925,4,27
1925-04-28,22200,1925,4,28
1925-04-29,20600,1925,4,29
1925-04-30,19800,1925,4,30
1925-05-01,19500,1925,5,1
1925-05-02,19800,1925,5,2
1925-05-03,20600,1925,5,3
1925-05-04,20900,1925,5,4
1925-05-05,22300,1925,5,5
1925-05-06,25000,1925,5,6
1925-05-07,29500,1925,5,7
1925-05-08,31500,1925,5,8
1925-05-09,32300,1925,5,9
1925-05-10,32000,1925,5,10
1925-05-11,31800,1925,5,11
1925-05-12,32700,1925,5,12
1925-05-13,33700,1925,5,13
1925-05-14,33600,1925,5,14
1925-05-15,33700,1925,5,15
1925-05-16,32500,1925,5,16
1925-05-17,32700,1925,5,17
1925-05-18,32900,1925,5,18
1925-05-19,32300,1925,5,19
1925-05-20,32500,1925,5,20
1925-05-21,33800,1925,5,21
1925-05-22,37300,1925,5,22
1925-05-23,41200,1925,5,23
1925-05-24,45100,1925,5,24
1925-05-25,44800,1925,5,25
1925-05-26,44700,1925,5,26
1925-05-27,48500,1925,5,27
1925-05-28,49300,1925,5,28
1925-05-29,49200,1925,5,29
1925-05-30,47800,1925,5,30
1925-05-31,47700,1925,5,31
1925-06-01,49000,1925,6,1
1925-06-02,50300,1925,6,2
1925-06-03,52300,1925,6,3
1925-06-04,49400,1925,6,4
1925-06-05,46200,1925,6,5
1925-06-06,43200,1925,6,6
1925-06-07,40700,1925,6,7
1925-06-08,40000,1925,6,8
1925-06-09,38800,1925,6,9
1925-06-10,36700,1925,6,10
1925-06-11,34800,1925,6,11
1925-06-12,33500,1925,6,12
1925-06-13,31600,1925,6,13
1925-06-14,32200,1925,6,14
1925-06-15,33300,1925,6,15
1925-06-16,32300,1925,6,16
1925-06-17,30600,1925,6,17
1925-06-18,31500,1925,6,18
1925-06-19,35000,1925,6,19
1925-06-20,37700,1925,6,20
1925-06-21,38100,1925,6,21
1925-06-22,41000,1925,6,22
1925-06-23,43700,1925,6,23
1925-06-24,47100,1925,6,24
1925-06-25,50400,1925,6,25
1925-06-26,46300,1925,6,26
1925-06-27,42600,1925,6,27
1925-06-28,39900,1925,6,28
1925-06-29,38300,1925,6,29
1925-06-30,36300,1925,6,30
1925-07-01,34200,1925,7,1
1925-07-02,31900,1925,7,2
1925-07-03,30600,1925,7,3
1925-07-04,30200,1925,7,4
1925-07-05,30300,1925,7,5
1925-07-06,30900,1925,7,6
1925-07-07,31900,1925,7,7
1925-07-08,33300,1925,7,8
1925-07-09,32800,1925,7,9
1925-07-10,31100,1925,7,10
1925-07-11,30100,1925,7,11
1925-07-12,28200,1925,7,12
1925-07-13,27400,1925,7,13
1925-07-14,25800,1925,7,14
1925-07-15,24800,1925,7,15
1925-07-16,23500,1925,7,16
1925-07-17,22000,1925,7,17
1925-07-18,19800,1925,7,18
1925-07-19,18000,1925,7,19
1925-07-20,16500,1925,7,20
1925-07-21,15400,1925,7,21
1925-07-22,15000,1925,7,22
1925-07-23,14700,1925,7,23
1925-07-24,15400,1925,7,24
1925-07-25,17600,1925,7,25
1925-07-26,18200,1925,7,26
1925-07-27,17500,1925,7,27
1925-07-28,15400,1925,7,28
1925-07-29,14100,1925,7,29
1925-07-30,13500,1925,7,30
1925-07-31,14100,1925,7,31
1925-08-01,13800,1925,8,1
1925-08-02,13000,1925,8,2
1925-08-03,12000,1925,8,3
1925-08-04,11000,1925,8,4
1925-08-05,10000,1925,8,5
1925-08-06,8930,1925,8,6
1925-08-07,8930,1925,8,7
1925-08-08,9050,1925,8,8
1925-08-09,9250,1925,8,9
1925-08-10,9290,1925,8,10
1925-08-11,8810,1925,8,11
1925-08-12,9010,1925,8,12
1925-08-13,9010,1925,8,13
1925-08-14,9830,1925,8,14
1925-08-15,9830,1925,8,15
1925-08-16,11200,1925,8,16
1925-08-17,10500,1925,8,17
1925-08-18,10400,1925,8,18
1925-08-19,10800,1925,8,19
1925-08-20,10100,1925,8,20
1925-08-21,9580,1925,8,21
1925-08-22,9290,1925,8,22
1925-08-23,10000,1925,8,23
1925-08-24,10000,1925,8,24
1925-08-25,12000,1925,8,25
1925-08-26,14800,1925,8,26
1925-08-27,19300,1925,8,27
1925-08-28,20800,1925,8,28
1925-08-29,19000,1925,8,29
1925-08-30,18300,1925,8,30
1925-08-31,19800,1925,8,31
1925-09-01,16400,1925,9,1
1925-09-02,17400,1925,9,2
1925-09-03,18600,1925,9,3
1925-09-04,27500,1925,9,4
1925-09-05,29200,1925,9,5
1925-09-06,25000,1925,9,6
1925-09-07,24300,1925,9,7
1925-09-08,19000,1925,9,8
1925-09-09,16800,1925,9,9
1925-09-10,15500,1925,9,10
1925-09-11,14200,1925,9,11
1925-09-12,13200,1925,9,12
1925-09-13,12200,1925,9,13
1925-09-14,12100,1925,9,14
1925-09-15,12600,1925,9,15
1925-09-16,11100,1925,9,16
1925-09-17,11800,1925,9,17
1925-09-18,18000,1925,9,18
1925-09-19,15300,1925,9,19
1925-09-20,23600,1925,9,20
1925-09-21,18100,1925,9,21
1925-09-22,26900,1925,9,22
1925-09-23,24500,1925,9,23
1925-09-24,22000,1925,9,24
1925-09-25,18500,1925,9,25
1925-09-26,16300,1925,9,26
1925-09-27,14500,1925,9,27
1925-09-28,13700,1925,9,28
1925-09-29,14000,1925,9,29
1925-09-30,13800,1925,9,30
1925-10-01,13000,1925,10,1
1925-10-02,12200,1925,10,2
1925-10-03,11200,1925,10,3
1925-10-04,10500,1925,10,4
1925-10-05,16500,1925,10,5
1925-10-06,29700,1925,10,6
1925-10-07,25500,1925,10,7
1925-10-08,30600,1925,10,8
1925-10-09,22500,1925,10,9
1925-10-10,16700,1925,10,10
1925-10-11,15900,1925,10,11
1925-10-12,15700,1925,10,12
1925-10-13,17100,1925,10,13
1925-10-14,19700,1925,10,14
1925-10-15,19200,1925,10,15
1925-10-16,19300,1925,10,16
1925-10-17,19700,1925,10,17
1925-10-18,17100,1925,10,18
1925-10-19,15600,1925,10,19
1925-10-20,15000,1925,10,20
1925-10-21,14400,1925,10,21
1925-10-22,13800,1925,10,22
1925-10-23,13300,1925,10,23
1925-10-24,13200,1925,10,24
1925-10-25,12800,1925,10,25
1925-10-26,12800,1925,10,26
1925-10-27,12500,1925,10,27
1925-10-28,12500,1925,10,28
1925-10-29,12300,1925,10,29
1925-10-30,12000,1925,10,30
1925-10-31,11800,1925,10,31
1925-11-01,11600,1925,11,1
1925-11-02,11500,1925,11,2
1925-11-03,11600,1925,11,3
1925-11-04,11800,1925,11,4
1925-11-05,11700,1925,11,5
1925-11-06,12100,1925,11,6
1925-11-07,12200,1925,11,7
1925-11-08,11900,1925,11,8
1925-11-09,11800,1925,11,9
1925-11-10,11400,1925,11,10
1925-11-11,10900,1925,11,11
1925-11-12,10700,1925,11,12
1925-11-13,10400,1925,11,13
1925-11-14,10400,1925,11,14
1925-11-15,10200,1925,11,15
1925-11-16,9890,1925,11,16
1925-11-17,9700,1925,11,17
1925-11-18,9740,1925,11,18
1925-11-19,9660,1925,11,19
1925-11-20,9540,1925,11,20
1925-11-21,9470,1925,11,21
1925-11-22,9350,1925,11,22
1925-11-23,9160,1925,11,23
1925-11-24,8980,1925,11,24
1925-11-25,8540,1925,11,25
1925-11-26,8260,1925,11,26
1925-11-27,8220,1925,11,27
1925-11-28,8190,1925,11,28
1925-11-29,8400,1925,11,29
1925-11-30,8650,1925,11,30
1925-12-01,8610,1925,12,1
1925-12-02,8300,1925,12,2
1925-12-03,8300,1925,12,3
1925-12-04,8360,1925,12,4
1925-12-05,8540,1925,12,5
1925-12-06,8470,1925,12,6
1925-12-07,8650,1925,12,7
1925-12-08,8720,1925,12,8
1925-12-09,8400,1925,12,9
1925-12-10,8120,1925,12,10
1925-12-11,8190,1925,12,11
1925-12-12,7850,1925,12,12
1925-12-13,7620,1925,12,13
1925-12-14,7580,1925,12,14
1925-12-15,7350,1925,12,15
1925-12-16,7190,1925,12,16
1925-12-17,7190,1925,12,17
1925-12-18,7000,1925,12,18
1925-12-19,6810,1925,12,19
1925-12-20,6590,1925,12,20
1925-12-21,6290,1925,12,21
1925-12-22,5730,1925,12,22
1925-12-23,5530,1925,12,23
1925-12-24,5440,1925,12,24
1925-12-25,5640,1925,12,25
1925-12-26,5670,1925,12,26
1925-12-27,5810,1925,12,27
1925-12-28,6110,1925,12,28
1925-12-29,6620,1925,12,29
1925-12-30,6720,1925,12,30
1925-12-31,6690,1925,12,31
1926-01-01,6590,1926,1,1
1926-01-02,6620,1926,1,2
1926-01-03,6690,1926,1,3
1926-01-04,6810,1926,1,4
1926-01-05,6870,1926,1,5
1926-01-06,6780,1926,1,6
1926-01-07,6750,1926,1,7
1926-01-08,6780,1926,1,8
1926-01-09,6470,1926,1,9
1926-01-10,6350,1926,1,10
1926-01-11,6170,1926,1,11
1926-01-12,6170,1926,1,12
1926-01-13,6020,1926,1,13
1926-01-14,6020,1926,1,14
1926-01-15,5840,1926,1,15
1926-01-16,5640,1926,1,16
1926-01-17,5550,1926,1,17
1926-01-18,5550,1926,1,18
1926-01-19,5390,1926,1,19
1926-01-20,5280,1926,1,20
1926-01-21,5400,1926,1,21
1926-01-22,5350,1926,1,22
1926-01-23,5300,1926,1,23
1926-01-24,5100,1926,1,24
1926-01-25,5050,1926,1,25
1926-01-26,5000,1926,1,26
1926-01-27,4950,1926,1,27
1926-01-28,5050,1926,1,28
1926-01-29,4980,1926,1,29
1926-01-30,4980,1926,1,30
1926-01-31,4980,1926,1,31
1926-02-01,5090,1926,2,1
1926-02-02,5060,1926,2,2
1926-02-03,5330,1926,2,3
1926-02-04,5550,1926,2,4
1926-02-05,5870,1926,2,5
1926-02-06,6200,1926,2,6
1926-02-07,6290,1926,2,7
1926-02-08,6320,1926,2,8
1926-02-09,6410,1926,2,9
1926-02-10,6440,1926,2,10
1926-02-11,6290,1926,2,11
1926-02-12,6350,1926,2,12
1926-02-13,6380,1926,2,13
1926-02-14,6500,1926,2,14
1926-02-15,6780,1926,2,15
1926-02-16,6780,1926,2,16
1926-02-17,6780,1926,2,17
1926-02-18,6910,1926,2,18
1926-02-19,6870,1926,2,19
1926-02-20,6750,1926,2,20
1926-02-21,6840,1926,2,21
1926-02-22,6660,1926,2,22
1926-02-23,6470,1926,2,23
1926-02-24,6440,1926,2,24
1926-02-25,6320,1926,2,25
1926-02-26,6380,1926,2,26
1926-02-27,6260,1926,2,27
1926-02-28,6260,1926,2,28
1926-03-01,6170,1926,3,1
1926-03-02,6140,1926,3,2
1926-03-03,6110,1926,3,3
1926-03-04,6020,1926,3,4
1926-03-05,6110,1926,3,5
1926-03-06,6320,1926,3,6
1926-03-07,6720,1926,3,7
1926-03-08,7350,1926,3,8
1926-03-09,8050,1926,3,9
1926-03-10,8650,1926,3,10
1926-03-11,9130,1926,3,11
1926-03-12,9240,1926,3,12
1926-03-13,8790,1926,3,13
1926-03-14,8940,1926,3,14
1926-03-15,9470,1926,3,15
1926-03-16,9660,1926,3,16
1926-03-17,9350,1926,3,17
1926-03-18,9740,1926,3,18
1926-03-19,10100,1926,3,19
1926-03-20,11000,1926,3,20
1926-03-21,12800,1926,3,21
1926-03-22,14600,1926,3,22
1926-03-23,14700,1926,3,23
1926-03-24,15200,1926,3,24
1926-03-25,15800,1926,3,25
1926-03-26,15100,1926,3,26
1926-03-27,14100,1926,3,27
1926-03-28,14400,1926,3,28
1926-03-29,14700,1926,3,29
1926-03-30,14200,1926,3,30
